timestamp,zone_id,predicted_demand,borough_name,zone_name,service_zone
2026-04-02 07:00:00,132,164.33199017204024,Queens,JFK Airport,Airports
2026-04-02 07:00:00,161,95.4385086838342,Manhattan,Midtown Center,Yellow Zone
2026-04-02 07:00:00,236,200.8228164341269,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 07:00:00,186,199.29854257404804,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 07:00:00,162,141.62642473497849,Manhattan,Midtown East,Yellow Zone
2026-04-02 07:00:00,230,102.35630685702941,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 07:00:00,142,101.57299841163793,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 07:00:00,170,108.78202579756594,Manhattan,Murray Hill,Yellow Zone
2026-04-02 07:00:00,234,59.26850176214484,Manhattan,Union Sq,Yellow Zone
2026-04-02 08:00:00,237,260.7410769206164,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 08:00:00,132,146.25563499836804,Queens,JFK Airport,Airports
2026-04-02 08:00:00,161,153.88916625205653,Manhattan,Midtown Center,Yellow Zone
2026-04-02 08:00:00,236,295.39916360579326,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 08:00:00,186,258.90258761547796,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 08:00:00,162,194.7203548824444,Manhattan,Midtown East,Yellow Zone
2026-04-02 08:00:00,230,154.51498245185067,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 08:00:00,142,160.81543064115795,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 08:00:00,170,166.37797449034463,Manhattan,Murray Hill,Yellow Zone
2026-04-02 08:00:00,234,99.45565667912155,Manhattan,Union Sq,Yellow Zone
2026-04-02 09:00:00,237,301.78425795082416,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 09:00:00,132,130.29998586409098,Queens,JFK Airport,Airports
2026-04-02 09:00:00,161,195.77166921056556,Manhattan,Midtown Center,Yellow Zone
2026-04-02 09:00:00,236,327.17619330587877,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 09:00:00,186,264.3724032078857,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 09:00:00,162,207.73068931429634,Manhattan,Midtown East,Yellow Zone
2026-04-02 09:00:00,230,170.39501523386306,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 09:00:00,142,176.28914019120296,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 09:00:00,170,189.69355846691587,Manhattan,Murray Hill,Yellow Zone
2026-04-02 09:00:00,234,130.3651063017707,Manhattan,Union Sq,Yellow Zone
2026-04-02 10:00:00,237,330.1233005006113,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 10:00:00,132,133.5893289950421,Queens,JFK Airport,Airports
2026-04-02 10:00:00,161,242.29248558278573,Manhattan,Midtown Center,Yellow Zone
2026-04-02 10:00:00,236,327.7766082787321,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 10:00:00,186,252.99984873128426,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 10:00:00,162,217.7246805929198,Manhattan,Midtown East,Yellow Zone
2026-04-02 10:00:00,230,179.22495841492824,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 10:00:00,142,191.58744432012884,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 10:00:00,170,194.95639422845548,Manhattan,Murray Hill,Yellow Zone
2026-04-02 10:00:00,234,141.53418794820433,Manhattan,Union Sq,Yellow Zone
2026-04-02 11:00:00,237,364.2478013562083,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 11:00:00,132,150.61814998616586,Queens,JFK Airport,Airports
2026-04-02 11:00:00,161,272.35792827121867,Manhattan,Midtown Center,Yellow Zone
2026-04-02 11:00:00,236,330.91105228867025,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 11:00:00,186,255.48435925950432,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 11:00:00,162,233.4645528402993,Manhattan,Midtown East,Yellow Zone
2026-04-02 11:00:00,230,184.05119836932545,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 11:00:00,142,205.30456121129686,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 11:00:00,170,200.93265587685033,Manhattan,Murray Hill,Yellow Zone
2026-04-02 11:00:00,234,161.08451884395055,Manhattan,Union Sq,Yellow Zone
2026-04-02 12:00:00,237,401.7409686709749,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 12:00:00,132,141.55575998230327,Queens,JFK Airport,Airports
2026-04-02 12:00:00,161,319.0006107191757,Manhattan,Midtown Center,Yellow Zone
2026-04-02 12:00:00,236,360.0418236150236,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 12:00:00,186,236.59165700168478,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 12:00:00,162,241.440765521496,Manhattan,Midtown East,Yellow Zone
2026-04-02 12:00:00,230,191.61538667345673,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 12:00:00,142,208.43798356140542,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 12:00:00,170,210.34585365392695,Manhattan,Murray Hill,Yellow Zone
2026-04-02 12:00:00,234,169.43187043747025,Manhattan,Union Sq,Yellow Zone
2026-04-02 13:00:00,237,410.21483438948695,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 13:00:00,132,197.3720610234213,Queens,JFK Airport,Airports
2026-04-02 13:00:00,161,352.41233360742433,Manhattan,Midtown Center,Yellow Zone
2026-04-02 13:00:00,236,340.42423912231743,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 13:00:00,186,241.12383913722238,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 13:00:00,162,247.58686910942615,Manhattan,Midtown East,Yellow Zone
2026-04-02 13:00:00,230,191.44838033944256,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 13:00:00,142,203.84926741803312,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 13:00:00,170,217.06234275443035,Manhattan,Murray Hill,Yellow Zone
2026-04-02 13:00:00,234,190.1597638111148,Manhattan,Union Sq,Yellow Zone
2026-04-02 14:00:00,237,436.8924279740764,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 14:00:00,132,258.0614144111641,Queens,JFK Airport,Airports
2026-04-02 14:00:00,161,393.62812355310035,Manhattan,Midtown Center,Yellow Zone
2026-04-02 14:00:00,236,352.043342349261,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 14:00:00,186,228.00150866843956,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 14:00:00,162,260.0747303449492,Manhattan,Midtown East,Yellow Zone
2026-04-02 14:00:00,230,202.66361385322696,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 14:00:00,142,210.52149432913814,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 14:00:00,170,227.13165275220422,Manhattan,Murray Hill,Yellow Zone
2026-04-02 14:00:00,234,206.35354645642084,Manhattan,Union Sq,Yellow Zone
2026-04-02 15:00:00,237,432.11951852409726,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 15:00:00,132,345.02611373809845,Queens,JFK Airport,Airports
2026-04-02 15:00:00,161,418.59809872810206,Manhattan,Midtown Center,Yellow Zone
2026-04-02 15:00:00,236,352.6300988558188,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 15:00:00,186,238.1486743463064,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 15:00:00,162,281.27275936675676,Manhattan,Midtown East,Yellow Zone
2026-04-02 15:00:00,230,212.1332843731186,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 15:00:00,142,216.30361211792066,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 15:00:00,170,236.25441940058508,Manhattan,Murray Hill,Yellow Zone
2026-04-02 15:00:00,234,215.43642773786272,Manhattan,Union Sq,Yellow Zone
2026-04-02 16:00:00,237,412.352275216911,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 16:00:00,132,398.0937732134981,Queens,JFK Airport,Airports
2026-04-02 16:00:00,161,460.1333894286082,Manhattan,Midtown Center,Yellow Zone
2026-04-02 16:00:00,236,336.0393635075648,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 16:00:00,186,239.4102228760656,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 16:00:00,162,337.8255481746351,Manhattan,Midtown East,Yellow Zone
2026-04-02 16:00:00,230,233.50345508990455,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 16:00:00,142,213.96759525728993,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 16:00:00,170,248.97674679806084,Manhattan,Murray Hill,Yellow Zone
2026-04-02 16:00:00,234,233.16220062231795,Manhattan,Union Sq,Yellow Zone
2026-04-02 17:00:00,237,439.9399570050509,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 17:00:00,132,380.77375337120526,Queens,JFK Airport,Airports
2026-04-02 17:00:00,161,556.5037378560628,Manhattan,Midtown Center,Yellow Zone
2026-04-02 17:00:00,236,363.74381063671694,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 17:00:00,186,268.9088480529047,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 17:00:00,162,410.04914866508767,Manhattan,Midtown East,Yellow Zone
2026-04-02 17:00:00,230,285.43164224648837,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 17:00:00,142,234.78415488875402,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 17:00:00,170,284.1813175855315,Manhattan,Murray Hill,Yellow Zone
2026-04-02 17:00:00,234,272.6647381223098,Manhattan,Union Sq,Yellow Zone
2026-04-02 18:00:00,237,418.95525843981517,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 18:00:00,132,357.66084130183185,Queens,JFK Airport,Airports
2026-04-02 18:00:00,161,611.860228194272,Manhattan,Midtown Center,Yellow Zone
2026-04-02 18:00:00,236,342.860085765764,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 18:00:00,186,278.6865380944347,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 18:00:00,162,427.1693509872707,Manhattan,Midtown East,Yellow Zone
2026-04-02 18:00:00,230,307.8311785438963,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 18:00:00,142,253.32134672174365,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 18:00:00,170,328.5248419607959,Manhattan,Murray Hill,Yellow Zone
2026-04-02 18:00:00,234,311.5514080401194,Manhattan,Union Sq,Yellow Zone
2026-04-02 19:00:00,237,322.5489943327411,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 19:00:00,132,349.38968928213404,Queens,JFK Airport,Airports
2026-04-02 19:00:00,161,564.4852782174548,Manhattan,Midtown Center,Yellow Zone
2026-04-02 19:00:00,236,255.36958637821925,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 19:00:00,186,243.43808683468444,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 19:00:00,162,371.32127930240017,Manhattan,Midtown East,Yellow Zone
2026-04-02 19:00:00,230,276.9829685563489,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 19:00:00,142,217.829015100846,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 19:00:00,170,280.2360838697061,Manhattan,Murray Hill,Yellow Zone
2026-04-02 19:00:00,234,279.92064692389084,Manhattan,Union Sq,Yellow Zone
2026-04-02 20:00:00,237,293.0413033006322,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 20:00:00,132,383.43163247518333,Queens,JFK Airport,Airports
2026-04-02 20:00:00,161,557.6499005812361,Manhattan,Midtown Center,Yellow Zone
2026-04-02 20:00:00,236,222.84426779327717,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 20:00:00,186,206.17534560226082,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 20:00:00,162,337.786743745354,Manhattan,Midtown East,Yellow Zone
2026-04-02 20:00:00,230,306.56513204050464,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 20:00:00,142,209.0141249200632,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 20:00:00,170,257.5929965197439,Manhattan,Murray Hill,Yellow Zone
2026-04-02 20:00:00,234,285.7460495791764,Manhattan,Union Sq,Yellow Zone
2026-04-02 21:00:00,237,284.14155982050477,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 21:00:00,132,357.7506068188326,Queens,JFK Airport,Airports
2026-04-02 21:00:00,161,599.7167972967318,Manhattan,Midtown Center,Yellow Zone
2026-04-02 21:00:00,236,204.04028850530273,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 21:00:00,186,207.49963694158245,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 21:00:00,162,308.52741421560046,Manhattan,Midtown East,Yellow Zone
2026-04-02 21:00:00,230,472.1409049777297,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 21:00:00,142,286.5300476644424,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 21:00:00,170,238.74945647177873,Manhattan,Murray Hill,Yellow Zone
2026-04-02 21:00:00,234,331.6671912609977,Manhattan,Union Sq,Yellow Zone
2026-04-02 22:00:00,237,240.75361519841704,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 22:00:00,132,365.423272463871,Queens,JFK Airport,Airports
2026-04-02 22:00:00,161,478.1734511502252,Manhattan,Midtown Center,Yellow Zone
2026-04-02 22:00:00,236,139.45521939815777,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 22:00:00,186,241.70784888943663,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 22:00:00,162,252.28103912344517,Manhattan,Midtown East,Yellow Zone
2026-04-02 22:00:00,230,541.9184774929962,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 22:00:00,142,295.06624005087815,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 22:00:00,170,215.5099630717059,Manhattan,Murray Hill,Yellow Zone
2026-04-02 22:00:00,234,320.8181460796717,Manhattan,Union Sq,Yellow Zone
2026-04-02 23:00:00,237,134.61854115172807,Manhattan,Upper East Side South,Yellow Zone
2026-04-02 23:00:00,132,318.4984703426715,Queens,JFK Airport,Airports
2026-04-02 23:00:00,161,268.32464602413546,Manhattan,Midtown Center,Yellow Zone
2026-04-02 23:00:00,236,68.62325325511677,Manhattan,Upper East Side North,Yellow Zone
2026-04-02 23:00:00,186,205.95956551019745,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-02 23:00:00,162,147.59284236491834,Manhattan,Midtown East,Yellow Zone
2026-04-02 23:00:00,230,315.062026055348,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-02 23:00:00,142,224.1818406111739,Manhattan,Lincoln Square East,Yellow Zone
2026-04-02 23:00:00,170,149.15752634906792,Manhattan,Murray Hill,Yellow Zone
2026-04-02 23:00:00,234,213.8837891460695,Manhattan,Union Sq,Yellow Zone
2026-04-03 00:00:00,237,67.58599290451052,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 00:00:00,132,248.29264111086314,Queens,JFK Airport,Airports
2026-04-03 00:00:00,161,123.42786409757186,Manhattan,Midtown Center,Yellow Zone
2026-04-03 00:00:00,236,20.928419210985712,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 00:00:00,186,125.1231083871775,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 00:00:00,162,76.46153738369723,Manhattan,Midtown East,Yellow Zone
2026-04-03 00:00:00,230,197.18138591045522,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 00:00:00,142,93.71122631666704,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 00:00:00,170,95.04040235902413,Manhattan,Murray Hill,Yellow Zone
2026-04-03 00:00:00,234,124.23679561956314,Manhattan,Union Sq,Yellow Zone
2026-04-03 01:00:00,237,26.280006153137315,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 01:00:00,132,144.91847485550045,Queens,JFK Airport,Airports
2026-04-03 01:00:00,161,47.91139012960277,Manhattan,Midtown Center,Yellow Zone
2026-04-03 01:00:00,236,9.525124439571625,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 01:00:00,186,68.25446217517911,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 01:00:00,162,33.18341206245354,Manhattan,Midtown East,Yellow Zone
2026-04-03 01:00:00,230,96.44397847193733,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 01:00:00,142,35.75456557162407,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 01:00:00,170,47.148498554524735,Manhattan,Murray Hill,Yellow Zone
2026-04-03 01:00:00,234,62.22983099115993,Manhattan,Union Sq,Yellow Zone
2026-04-03 02:00:00,237,10.905076209090241,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 02:00:00,132,51.2414864809154,Queens,JFK Airport,Airports
2026-04-03 02:00:00,161,20.650465881211733,Manhattan,Midtown Center,Yellow Zone
2026-04-03 02:00:00,236,5.745738365984699,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 02:00:00,186,27.45802688944339,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 02:00:00,162,17.701619823599394,Manhattan,Midtown East,Yellow Zone
2026-04-03 02:00:00,230,40.53097547026414,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 02:00:00,142,20.368801713800643,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 02:00:00,170,23.0858936514537,Manhattan,Murray Hill,Yellow Zone
2026-04-03 02:00:00,234,26.620153786176736,Manhattan,Union Sq,Yellow Zone
2026-04-03 03:00:00,237,7.503634930750971,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 03:00:00,132,17.346044024185673,Queens,JFK Airport,Airports
2026-04-03 03:00:00,161,13.01004589175797,Manhattan,Midtown Center,Yellow Zone
2026-04-03 03:00:00,236,4.905022621655978,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 03:00:00,186,14.273613939733368,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 03:00:00,162,9.554561877197818,Manhattan,Midtown East,Yellow Zone
2026-04-03 03:00:00,230,23.174923247795697,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 03:00:00,142,9.748076071349473,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 03:00:00,170,11.20786897338348,Manhattan,Murray Hill,Yellow Zone
2026-04-03 03:00:00,234,11.700156686855415,Manhattan,Union Sq,Yellow Zone
2026-04-03 04:00:00,237,7.612698073227827,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 04:00:00,132,13.204993268838463,Queens,JFK Airport,Airports
2026-04-03 04:00:00,161,12.98465276470865,Manhattan,Midtown Center,Yellow Zone
2026-04-03 04:00:00,236,5.898574637452568,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 04:00:00,186,11.385321147498995,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 04:00:00,162,8.979772809831019,Manhattan,Midtown East,Yellow Zone
2026-04-03 04:00:00,230,19.47036106542763,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 04:00:00,142,6.833014297692786,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 04:00:00,170,15.462148694009098,Manhattan,Murray Hill,Yellow Zone
2026-04-03 04:00:00,234,7.921108750786745,Manhattan,Union Sq,Yellow Zone
2026-04-03 05:00:00,237,16.636398690632674,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 05:00:00,132,51.86681234677903,Queens,JFK Airport,Airports
2026-04-03 05:00:00,161,21.85915481006789,Manhattan,Midtown Center,Yellow Zone
2026-04-03 05:00:00,236,17.59478557965543,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 05:00:00,186,41.14488285797039,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 05:00:00,162,27.592806341641992,Manhattan,Midtown East,Yellow Zone
2026-04-03 05:00:00,230,25.239478097631586,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 05:00:00,142,13.955230209195275,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 05:00:00,170,22.4256146775563,Manhattan,Murray Hill,Yellow Zone
2026-04-03 05:00:00,234,10.401416652208335,Manhattan,Union Sq,Yellow Zone
2026-04-03 06:00:00,237,35.06234425929881,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 06:00:00,132,109.59427644613862,Queens,JFK Airport,Airports
2026-04-03 06:00:00,161,48.53842739684761,Manhattan,Midtown Center,Yellow Zone
2026-04-03 06:00:00,236,53.866945221259286,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 06:00:00,186,96.38579501276166,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 06:00:00,162,64.74038299383473,Manhattan,Midtown East,Yellow Zone
2026-04-03 06:00:00,230,42.79877431492044,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 06:00:00,142,36.4141511934113,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 06:00:00,170,42.631338733453326,Manhattan,Murray Hill,Yellow Zone
2026-04-03 06:00:00,234,23.827281518689002,Manhattan,Union Sq,Yellow Zone
2026-04-03 07:00:00,237,110.09521732872435,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 07:00:00,132,154.33953913775608,Queens,JFK Airport,Airports
2026-04-03 07:00:00,161,80.05549237063619,Manhattan,Midtown Center,Yellow Zone
2026-04-03 07:00:00,236,150.2966593347166,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 07:00:00,186,145.8913328623796,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 07:00:00,162,113.0182858905678,Manhattan,Midtown East,Yellow Zone
2026-04-03 07:00:00,230,66.32876673315481,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 07:00:00,142,82.26727907755892,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 07:00:00,170,93.91403597350907,Manhattan,Murray Hill,Yellow Zone
2026-04-03 07:00:00,234,46.487150276982234,Manhattan,Union Sq,Yellow Zone
2026-04-03 08:00:00,237,199.71616721087096,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 08:00:00,132,166.88909555352083,Queens,JFK Airport,Airports
2026-04-03 08:00:00,161,118.23310125905321,Manhattan,Midtown Center,Yellow Zone
2026-04-03 08:00:00,236,225.9981885241084,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 08:00:00,186,180.29733118331126,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 08:00:00,162,157.92199069449282,Manhattan,Midtown East,Yellow Zone
2026-04-03 08:00:00,230,98.44343989526753,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 08:00:00,142,129.3462267151046,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 08:00:00,170,140.88942006090633,Manhattan,Murray Hill,Yellow Zone
2026-04-03 08:00:00,234,80.80614514058757,Manhattan,Union Sq,Yellow Zone
2026-04-03 09:00:00,237,233.17377765349434,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 09:00:00,132,139.59090362182172,Queens,JFK Airport,Airports
2026-04-03 09:00:00,161,156.7276033557689,Manhattan,Midtown Center,Yellow Zone
2026-04-03 09:00:00,236,243.971305835172,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 09:00:00,186,196.29923809553924,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 09:00:00,162,168.38609720571023,Manhattan,Midtown East,Yellow Zone
2026-04-03 09:00:00,230,134.5501281908714,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 09:00:00,142,155.25792385678537,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 09:00:00,170,167.99325419132043,Manhattan,Murray Hill,Yellow Zone
2026-04-03 09:00:00,234,117.55217326623718,Manhattan,Union Sq,Yellow Zone
2026-04-03 10:00:00,237,266.29714099619576,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 10:00:00,132,139.3530699093725,Queens,JFK Airport,Airports
2026-04-03 10:00:00,161,205.32308697788528,Manhattan,Midtown Center,Yellow Zone
2026-04-03 10:00:00,236,256.7199437092936,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 10:00:00,186,203.57306520878302,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 10:00:00,162,193.32246587107272,Manhattan,Midtown East,Yellow Zone
2026-04-03 10:00:00,230,153.034274606832,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 10:00:00,142,171.64354551613872,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 10:00:00,170,178.82633545047983,Manhattan,Murray Hill,Yellow Zone
2026-04-03 10:00:00,234,135.34039156626307,Manhattan,Union Sq,Yellow Zone
2026-04-03 11:00:00,237,292.5647074897625,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 11:00:00,132,128.95268940671374,Queens,JFK Airport,Airports
2026-04-03 11:00:00,161,236.88221078747537,Manhattan,Midtown Center,Yellow Zone
2026-04-03 11:00:00,236,293.1057063791132,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 11:00:00,186,217.82256766526595,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 11:00:00,162,215.9554392306482,Manhattan,Midtown East,Yellow Zone
2026-04-03 11:00:00,230,170.35803093555774,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 11:00:00,142,181.60921602101484,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 11:00:00,170,184.81740243268047,Manhattan,Murray Hill,Yellow Zone
2026-04-03 11:00:00,234,136.46660799492912,Manhattan,Union Sq,Yellow Zone
2026-04-03 12:00:00,237,351.5438416432423,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 12:00:00,132,149.79644325727196,Queens,JFK Airport,Airports
2026-04-03 12:00:00,161,268.0100317704707,Manhattan,Midtown Center,Yellow Zone
2026-04-03 12:00:00,236,301.9679546041416,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 12:00:00,186,214.98064600613858,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 12:00:00,162,220.20650570459227,Manhattan,Midtown East,Yellow Zone
2026-04-03 12:00:00,230,180.7024499520461,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 12:00:00,142,187.56666772468844,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 12:00:00,170,198.29487350279695,Manhattan,Murray Hill,Yellow Zone
2026-04-03 12:00:00,234,147.85772493883297,Manhattan,Union Sq,Yellow Zone
2026-04-03 13:00:00,237,366.6617344735979,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 13:00:00,132,200.48010878756295,Queens,JFK Airport,Airports
2026-04-03 13:00:00,161,295.1394240473829,Manhattan,Midtown Center,Yellow Zone
2026-04-03 13:00:00,236,308.43782205932854,Manhattan,Upper East Side North,Yellow Zone
2026-04-03 13:00:00,186,223.85415795409924,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2026-04-03 13:00:00,162,224.93832689351032,Manhattan,Midtown East,Yellow Zone
2026-04-03 13:00:00,230,174.86070373039303,Manhattan,Times Sq/Theatre District,Yellow Zone
2026-04-03 13:00:00,142,191.7210828574007,Manhattan,Lincoln Square East,Yellow Zone
2026-04-03 13:00:00,170,200.18880229067562,Manhattan,Murray Hill,Yellow Zone
2026-04-03 13:00:00,234,163.89293174915812,Manhattan,Union Sq,Yellow Zone
2026-04-03 14:00:00,237,395.2933531462379,Manhattan,Upper East Side South,Yellow Zone
2026-04-03 14:00:00,132,256.4453918179991,Queens,JFK Airport,Airports
2026-04-03 14:00:00,161,340.6463339676823,Manhattan,Midtown Center,Yellow Zone
